Model;Scenario;Region;Emissions;Total energy investment;Total energy investment (supply side);Low carbon investment;Low carbon investment (supply side);Total_inv/GDP;LC_inv/GDP;Extraction and Conversion - Fossil Fuels;Electricity - Fossil Fuels w/o CCS;Hydrogen - Fossil;Electricity - Non-bio Renewables;Hydrogen - Non-fossil;Extraction and Conversion - Bioenergy;Extraction and Conversion - Nuclear;Electricity - T&D and Storage;CCS;Energy Efficiency;Energy Supply|Electricity|Coal|w/ CCS;Energy Supply|Electricity|Coal|w/o CCS;Energy Supply|Electricity|Gas|w/ CCS;Energy Supply|Electricity|Gas|w/o CCS;Energy Supply|Electricity|Oil|w/ CCS;Energy Supply|Electricity|Biomass|w/ CCS;Energy Supply|Electricity|Biomass|w/o CCS;Energy Supply|Electricity|Nuclear;Energy Supply|Electricity|Hydro;Energy Supply|Electricity|Solar;Energy Supply|Electricity|Wind;Energy Supply|Electricity|Geothermal;Energy Supply|Electricity|Ocean;Energy Supply|Electricity|Transmission and Distribution;Energy Supply|Electricity|Electricity Storage
AIM/CGE;NDC;R5ASIA;484,3930411;426,2708426;430,3970164;157,946146;162,0723197;1.40%;0.52%;131,6598749;38,1029371;0;85,99284796;0;5,291705449;27,32150579;142,0281452;0;-4,126173729;0;28,63723395;0;6,522857177;0;0;2,640597856;27,30628941;24,70246321;33,35254057;27,56866016;0,369184021;0;136,5749395;5,453205697
AIM/CGE;2C;R5ASIA;220,5382087;843,389692;717,1644907;691,9500051;565,7248038;2.86%;2.34%;40,31487651;22,01035243;0;234,6947865;0;19,57793837;21,39701512;357,6393562;21,53016552;126,2252013;4,048891763;11,40645469;3,804475154;7,686776403;1,61699946;5,8944749;13,25751941;21,38358357;19,01705879;119,7363436;95,21483173;0,726552353;0;321,0576974;36,58165886
AIM/CGE;1.5C;R5ASIA;190,5088356;1145,456886;944,1761868;987,9468211;786,666122;3.92%;3.38%;26,41452859;20,84698602;0;325,0957254;0;24,09419354;29,24189838;494,9042286;23,57862634;201,2806992;3,683982757;11,32256624;3,575236171;7,026690994;1,371899594;6,866181469;17,4286055;29,22626683;19,36240179;177,7192405;127,2651541;0,748929024;0;437,0119844;57,89224417
AIM/CGE;CPol;R5MAF;155,0062429;487,429883;487,429883;18,16225712;18,16225712;5.84%;0.22%;416,5454888;22,77839091;0;12,41303222;0;1,280447179;6,074087638;28,33843629;0;0;0;7,723260781;0;11,1700912;0;0;0,318900954;5,741841466;9,901041989;1,208138386;1,286427231;0,01742461;0;28,33843629;0
AIM/CGE;NDC;R5MAF;147,8142347;465,6888744;468,9067916;16,68613332;19,90405053;5.61%;0.20%;395,045545;21,4709411;0;12,24522737;0;2,089016787;8,284723078;29,77133832;0;-3,217917207;0;6,412124487;0;11,37726408;0;0;0,970824546;7,808818551;8,75119786;1,681228737;1,78798456;0,02481621;0;29,77133832;0
AIM/CGE;2C;R5MAF;76,6144783;571,4238337;497,4107325;215,2851132;141,272012;7.08%;2.67%;305,1194263;11,99493475;0;52,49225644;0;8,310458181;7,750098704;90,32185341;21,42170466;74,01310126;3,605582106;3,363570873;6,567141557;5,991036216;3,566515326;2,931809814;6,379186834;7,273697769;6,481308931;19,09969874;26,89168432;0,019564447;0;88,08818022;2,233673194
AIM/CGE;1.5C;R5MAF;63,5904342;576,4510083;490,1766148;324,8017042;238,5273106;7.24%;4.08%;196,4660462;9,578070996;0;97,01066133;0;11,49636512;7,481632274;145,9820331;22,16180569;86,27439355;3,0646878;2,624392239;5,451513083;4,80142031;3,132361314;5,341340974;8,843372354;6,996621469;9,403248786;33,75051767;53,83733043;0,019564447;0;140,0001945;5,981838643
AIM/CGE;CPol;R5LAM;70,08978995;105,1152402;105,1152402;36,93422545;36,93422545;1.48%;0.52%;50,61155544;6,58293722;0;22,7602023;0;3,509123279;1,248205206;20,40321672;0;0;0;2,349371921;0;2,903088169;0;0;1,753355846;1,248205206;21,44658609;0,536981106;0,557722619;0,218912483;0;20,40321672;0
AIM/CGE;NDC;R5LAM;59,09139365;103,4694459;102,0979704;47,75238827;46,38091281;1.46%;0.67%;41,69736037;3,225222171;0;24,075581;0;5,759570436;1,501827151;25,83840927;0;1,37147546;0;1,01709503;0;1,517986183;0;0;3,324962186;1,501827151;13,73147626;1,853499603;8,315607456;0,174997683;0;25,83840927;0
AIM/CGE;2C;R5LAM;33,86248835;160,5858425;140,6521429;121,1924403;101,2587407;2.30%;1.73%;22,14337638;3,658932066;0;38,02284694;0;14,33102508;1,235428297;51,55948776;9,701046411;19,93369954;0,514113731;0,647390801;1,688083049;2,099276514;1,059573437;3,820568966;10,46708016;1,235428297;15,48923911;5,501397066;16,81329828;0,218912483;0;51,55948776;0
AIM/CGE;1.5C;R5LAM;26,42113805;187,7820964;159,4203595;159,4399031;131,0781662;2.70%;2.29%;9,527412137;3,321996229;0;49,8577551;0;16,79889087;1,476683289;67,04089892;11,39672293;28,3617369;0,5092595;0,576683004;1,546934546;1,919023963;0,97595208;5,201329163;12,30327161;1,476683289;17,47911373;9,117796374;23,04193251;0,218912483;0;66,57005711;0,470841814
IMAGE;CPol;World;1460,908427;1975,3625;1700,891677;718,7265642;444,2557419;1.48%;0.54%;727,0155111;205,2400988;12,78914319;229,2404415;0,019732366;76,32155369;54,86106945;395,3885962;0,015531086;274,4708223;0,012008745;135,5436311;0,003237146;69,57772843;0,000157562;9,74333E-05;1,413134715;53,57188719;52,40879586;86,8611076;80,5176862;0;0;386,4854721;8,903124018
IMAGE;NDC;World;1335,97718;2042,362451;1721,806577;841,8734121;521,3175374;1.53%;0.63%;683,5632924;180,1590036;11,23852242;260,1750069;0,120286181;83,21814448;71,69948786;426,228626;5,404206833;320,5558747;1,904928494;111,3597352;0,146490699;68,66908096;0,002813068;2,924943307;1,367111265;70,13598793;52,89116146;102,2563485;95,59254418;0;0;415,6744394;10,55418659
IMAGE;2C;World;829,9221121;2130,426295;1538,101094;1322,137272;729,8120706;1.59%;0.99%;419,4407842;34,07390557;16,38969571;294,9164259;3,988645453;145,8421627;193,7146971;338,2748288;91,45994832;592,3252018;22,20692324;6,149628016;23,43137309;27,8569097;0,076981859;40,37424346;1,993770966;190,1201225;52,50619035;125,3490498;107,6458938;0;0;329,5819845;8,692844226
IMAGE;1.5C;World;627,7568736;2365,971111;1586,885284;1603,487387;824,4015597;1.77%;1.20%;380,0580517;29,20284395;34,73576775;248,2678032;0,00070829;220,3233532;205,370106;297,9634353;170,963215;779,0858269;6,383343251;3,69539589;18,7022857;25,45791294;0,075576551;134,4706146;3,383932234;201,7098158;51,96887419;88,62367937;98,38945697;0;0;290,9397952;7,023640052
IMAGE;CPol;CHN;430,0413214;277,1090093;277,1090093;60,78370252;60,78370252;0.93%;0.20%;99,64438138;52,734303;1,165232944;36,97748236;0,001227309;3,946709925;12,48555432;70,15411805;1,13065E-24;0;0;46,26448064;0;6,469817698;0;0;0,212921636;12,42719843;8,905528097;17,6303067;10,2513764;0;0;68,69050653;1,463611523
IMAGE;NDC;CHN;408,1459275;304,4355901;299,1005287;85,49121048;80,15614916;1.03%;0.29%;100,3194845;50,4740612;1,034920806;48,0899066;0,00163384;4,029265396;13,47160615;81,67924115;0,000409099;5,33506132;0;43,74584994;0;6,728207061;0;0;0,212279368;13,3899826;8,923500305;22,43737278;16,5387532;0;0;79,41802917;2,261211981
IMAGE;2C;CHN;248,5078216;346,9420677;259,6898343;177,2733084;90,02107502;1.17%;0.60%;87,11772881;7,159193362;1,885228895;45,39542035;1,098864272;7,784140997;52,26175384;45,06219581;11,92530799;87,25223339;5,343270045;3,878055448;0,605004185;3,281137901;2,71011E-06;5,434599664;0,359217766;51,95989695;8,700397499;26,93059285;9,587783306;0;0;43,53751784;1,524677973
IMAGE;1.5C;CHN;198,2315466;364,3807873;243,4807215;220,1991019;99,29903606;1.23%;0.74%;70,02935716;4,300336428;5,152704094;35,32187946;2,23452E-11;14,09605286;50,29394754;36,3448145;27,94162947;120,9000658;1,626000859;1,879763963;1,373939433;2,420572463;2,39094E-06;23,19575035;1,387654961;49,96724679;8,493983027;17,35409425;9,304078302;0;0;34,89814631;1,446668194
IMAGE;CPol;EU;121,2215462;131,039277;131,039277;60,66198345;60,66198345;0.51%;0.23%;29,0552234;18,58735213;4,71294824;33,1020092;0,003146291;2,203351325;1,532579642;41,83597681;0,006689924;0;0,004633621;12,14893034;0,001980804;6,427373233;7,54982E-05;0;0,11977852;1,473324824;8,259819172;6,498088192;16,77609208;0;0;37,38321143;4,452765376
IMAGE;NDC;EU;109,5240868;137,8985297;134,2196633;73,29309842;69,61423204;0.53%;0.28%;26,57873072;14,81817887;4,387063995;36,24184826;0,024098384;2,550957295;2,864755669;45,69643706;1,057593018;3,678866387;0,549971482;8,475907155;0,050637736;6,33340055;0,001909583;0,3824672;0,145871816;2,791995384;8,242935603;7,316539025;19,12496943;0;0;40,96315055;4,733286506
IMAGE;2C;EU;78,11705219;163,8849588;140,904324;120,8961798;97,91554499;0.63%;0.47%;17,76494698;2,005939978;3,00193628;47,47305847;0,213841853;6,141634553;7,328057435;45,58486621;11,39004225;22,98063479;2,893309688;0,262755758;1,870435593;1,741658313;0,011656738;6,158391865;0,215634548;7,166189031;8,367670157;10,14885145;27,40906852;0;0;41,21468761;4,3701786
IMAGE;1.5C;EU;69,22026732;196,4172298;156,8888186;148,1497703;108,621359;0.76%;0.57%;18,85587297;2,00595094;5,032252178;45,55495316;7,90129E-10;12,17606957;10,97914499;44,77317652;17,51139824;39,52841123;1,479416047;0,13330915;1,640003044;1,871186396;0,006278554;13,66889994;0,626760256;10,78376081;8,13895973;8,908764762;26,99442809;0;0;40,5353545;4,237822015
IMAGE;CPol;IND;145,9806664;142,0689068;142,0689068;35,35193268;35,35193268;1.87%;0.47%;21,80248428;34,45559791;0,093564183;20,06803166;0,000484416;2,350390693;10,80337919;52,49497443;5,71804E-19;0;0;30,83588561;0;3,618400676;0;0;0,162458225;10,77376093;5,661394432;8,994206709;5,345099649;0;0;52,49481466;0,000159774
IMAGE;NDC;IND;144,1624485;144,2915645;143,7979112;37,17364958;36,67999622;1.90%;0.49%;22,09432145;33,87515683;0,099016945;20,5495664;0,000437971;2,243457272;11,44970755;53,48624097;5,76625E-06;0,493653363;0;30,20347275;0;3,669998824;0;0;0,087995201;11,40780364;5,661394432;9,3780557;5,442785405;0;0;53,48607346;0,000167511
IMAGE;2C;IND;57,90595503;178,361426;141,2866004;99,8012291;62,72640351;2.35%;1.31%;10,94101684;2,16183517;0,579912015;22,22258468;0,269861397;3,342815405;50,42622564;39,62319898;11,71915025;37,07482559;4,172312704;0,568570159;1,71076203;1,592449406;4,95485E-27;4,399131178;0,373119478;50,30387442;5,652973708;13,81978994;2,682524127;0;0;39,62304918;0,000149791
IMAGE;1.5C;IND;37,86121264;190,1524262;142,2702635;110,8174993;62,93533658;2.50%;1.46%;15,85269401;1,958922003;0,693182986;17,26170288;4,3488E-11;3,604504927;48,75951685;34,39809603;19,74164384;47,88216271;0,959969952;0,478468335;0,924593352;1,480130203;0,000107454;15,44639969;0,286828762;48,63163825;5,532785104;8,938642889;2,725098607;0;0;34,39799058;0,000105448
IMAGE;CPol;USA;152,8117269;228,6948537;228,6948537;59,19814628;59,19814628;0.91%;0.23%;109,8837173;20,00215148;4,319829763;39,26501439;0,006553305;1,368118432;0,818329695;53,03113926;1,09251E-24;0;0;1,445580173;0;18,54541373;0;0;0,158893715;0,645867957;3,836083401;18,03194586;16,76900415;0;0;53,03096249;0,000176771
IMAGE;NDC;USA;144,5147738;238,3593313;231,3329997;70,57026126;63,54392969;0.94%;0.28%;108,9181514;19,17056422;3,607818662;41,24071457;0,004239346;1,62455447;0,923798195;55,83400458;0,009154277;7,026331568;0;1,34400813;0;17,80686827;0;0;0,094211871;0,7024429;3,836083401;19,07777123;17,69887897;0;0;55,83382002;0,000184563
IMAGE;2C;USA;101,1011202;286,4799618;247,046304;160,3551619;120,9215042;1.14%;0.64%;71,43795355;12,53706043;4,018078612;65,48231693;0,393290394;6,746887946;2,03524361;67,81667978;16,57879278;39,43365775;4,833113704;0,457352574;2,539101462;12,07970786;0,048562956;8,802826492;0,060552745;1,31006147;3,835527511;26,52191907;34,49688937;0;0;67,81650436;0,000175414
IMAGE;1.5C;USA;75,82506477;337,8057157;265,1902348;215,7491299;143,1336489;1.34%;0.86%;63,85971775;12,51005055;12,83761702;63,57204527;9,84586E-16;13,69017342;2,84582423;65,98523926;29,8895673;72,61548095;1,036811689;0,457352574;2,703679385;12,05269798;0,056795267;25,15827873;0,047653259;2,065312004;3,765480137;24,37509325;34,82404288;0;0;65,98508612;0,000153133
IMAGE;CPol;R5OECD90+EU;355,135944;447,4262425;447,4262425;152,9407741;152,9407741;0.70%;0.24%;171,5319736;49,23393191;10,58705945;88,51165062;0,010282348;8,961482257;3,494188704;115,0889788;0,006694857;0;0,004634218;20,72492091;0,001984514;28,48626999;7,54982E-05;0;0,396338958;2,986794919;17,00095668;28,83523968;39,15286904;0;0;109,5497925;5,539186224
IMAGE;NDC;R5OECD90+EU;328,3202041;466,2198674;453,0402116;185,4952996;172,3156438;0.73%;0.29%;163,8932437;42,39801878;9,36477347;95,91715404;0,052384432;9,964635389;5,053125443;124,0345528;2,362323537;13,17965584;0,625243082;14,820916;0,060567502;27,54767717;0,001909584;1,489126622;0,357659858;4,430846927;16,98308255;31,04159611;44,38511117;0;0;118,141394;5,893158768
IMAGE;2C;R5OECD90+EU;231,7699756;562,1391154;482,5076904;358,5021326;278,8707076;0.88%;0.56%;107,9311767;15,96555227;8,318507917;134,9960906;0,822068574;26,93038246;17,69536324;135,7705185;34,0780301;79,63142501;9,282629742;0,814127614;6,322359313;15,14941626;0,060580128;17,05589187;0,409022174;16,17333691;17,16265102;43,80845743;70,52005772;0;0;130,2099523;5,560566277
IMAGE;1.5C;R5OECD90+EU;181,8148301;696,780464;549,5747678;489,3951716;342,1894754;1.09%;0.76%;102,3037325;15,98562028;19,608099;127,6432172;9,40849E-10;67,28155985;23,38303913;131,0779631;62,2915367;147,2056962;2,879231262;0,683593668;5,608884742;15,30035723;0,063421352;50,3708477;0,789638118;21,77532942;16,89627686;38,77534302;68,48997807;0;0;126,1326489;4,9453142
IMAGE;CPol;R5REF;105,5625314;149,3708046;149,3708046;14,1716261;14,1716261;4.19%;0.40%;110,9345316;9,028946474;0,453710984;6,200266859;0,000432759;1,758976461;1,340655196;19,64608307;0,007201167;0;0,006193065;5,204083103;0,000926038;3,818290285;8,20636E-05;0;0,158936653;0,967163649;3,831717818;0,887415543;1,29106125;0;0;19,64568033;0,000402736
IMAGE;NDC;R5REF;99,5106508;143,2141163;138,9798849;19,82669218;15,59246083;4.02%;0.56%;100,3941805;8,037301509;0,475016706;6,264937433;0,00967183;2,021885179;2,210351179;19,01792878;0,548611826;4,234231348;0,318805886;4,356206873;0,022643607;3,667075543;0,000902699;0,181938008;0,203513063;1,752427133;3,867692556;0,969992449;1,23651159;0;0;19,01751417;0,00041461
IMAGE;2C;R5REF;63,92525608;116,4122357;89,57147174;50,04639973;23,20563581;3.27%;1.41%;54,90677692;1,570712802;2,101742974;5,480841805;0,297538713;5,700171411;3,291034784;10,01684449;6,205807829;26,84076393;0,288195849;0,11291327;0,494669645;1,433539684;0,002221282;5,205152717;0,394190167;2,425462074;3,880402043;0,561399754;0,845524949;0;0;10,01640883;0,000435667
IMAGE;1.5C;R5REF;51,27297736;169,8836683;116,5385426;106,1103831;52,76525736;4.77%;2.98%;51,99477371;1,191149117;3,812817302;4,729389897;9,63304E-12;32,43568254;3,182407243;9,181194501;10,01112824;53,3451257;0,070547482;0,082472442;0,191083737;1,097850956;0,000310138;9,338270459;0,521447841;2,375126496;3,733903031;0,244184016;0,576266281;0;0;9,180845032;0,000349468
IMAGE;CPol;R5ASIA;723,5561294;581,8554303;581,8554303;151,9982738;151,9982738;1.25%;0.33%;158,5581295;109,9727892;1,399065429;84,58879138;0,001878905;21,34732763;34,72251108;171,2641534;0,000783681;0;0,000780324;94,46755319;0;15,50308043;0;0;0,477402652;34,61204678;17,74595282;39,61883955;25,53230963;0;0;169,1203184;2,143834983
IMAGE;NDC;R5ASIA;672,5410077;633,1151201;618,165488;203,067045;188,1174129;1.36%;0.43%;157,1116829;100,2162372;1,226247468;101,4390121;0,002534657;23,97735021;45,00452795;188,7723765;0,415519117;14,94963204;0,338814474;83,80766242;0;16,40557064;0;0,001879215;0,398326442;44,85063569;17,84618483;48,93368733;32,9694607;0;0;185,7993992;2,972977243
IMAGE;2C;R5ASIA;380,7416126;752,270127;579,5114359;415,9831996;243,2245086;1.61%;0.89%;122,5171812;11,91703328;3,968883188;97,25800311;1,908360318;43,67900994;141,219307;124,9628897;32,08076825;172,7586911;11,27263782;4,855678994;4,140358091;7,060338709;0,014154675;14,01113564;0,845793593;140,678482;17,52767026;57,26903045;20,79086845;0;0;122,7618222;2,201067468
IMAGE;1.5C;R5ASIA;281,4605124;836,5717631;586,7533634;532,2686959;282,4502962;1.79%;1.14%;110,3431596;8,152864409;8,061429995;72,29061038;1,15948E-05;80,69074793;136,8823202;102,3093237;68,02289547;249,8183997;2,943295319;2,690152669;3,97842034;5,462223772;0,011767456;55,46791722;1,749857524;136,2996976;17,21469902;34,94106839;18,50018702;0;0;100,6021783;1,707145414
